sound_num,height_g,height_d,height_a,height_e,position,fin_g,fin_d,fin_a,fin_e
0,5,2,-1,-1,1,3,1,-1,-1
0,5,2,-1,-1,1,3,2,-1,-1
0,5,2,-1,-1,1,4,1,-1,-1
0,5,2,-1,-1,1,4,2,-1,-1
1,7,3,-1,-1,2,3,1,-1,-1
1,7,3,-1,-1,2,3,2,-1,-1
1,7,3,-1,-1,2,4,1,-1,-1
1,7,3,-1,-1,2,4,2,-1,-1
1,7,3,-1,-1,2,3,1,-1,-1
1,7,3,-1,-1,2,3,2,-1,-1
1,7,3,-1,-1,2,4,1,-1,-1
1,7,3,-1,-1,2,4,2,-1,-1
1,7,3,-1,-1,1,4,2,-1,-1
1,7,3,-1,-1,1,4,3,-1,-1
2,9,5,-1,-1,3,3,1,-1,-1
2,9,5,-1,-1,3,3,2,-1,-1
2,9,5,-1,-1,3,4,1,-1,-1
2,9,5,-1,-1,3,4,2,-1,-1
2,9,5,-1,-1,3,3,1,-1,-1
2,9,5,-1,-1,3,3,2,-1,-1
2,9,5,-1,-1,3,4,1,-1,-1
2,9,5,-1,-1,3,4,2,-1,-1
2,9,5,-1,-1,2,4,2,-1,-1
2,9,5,-1,-1,2,4,3,-1,-1
2,9,5,-1,-1,2,4,4,-1,-1
3,10,7,-1,-1,4,3,1,-1,-1
3,10,7,-1,-1,4,3,2,-1,-1
3,10,7,-1,-1,4,4,1,-1,-1
3,10,7,-1,-1,4,4,2,-1,-1
3,10,7,-1,-1,3,4,2,-1,-1
3,10,7,-1,-1,3,4,3,-1,-1
3,10,7,-1,-1,3,4,4,-1,-1
3,-1,3,0,-1,0,-1,3,0,-1
3,-1,3,0,-1,0,-1,4,0,-1
4,12,9,-1,-1,5,3,1,-1,-1
4,12,9,-1,-1,5,3,2,-1,-1
4,12,9,-1,-1,5,4,1,-1,-1
4,12,9,-1,-1,5,4,2,-1,-1
4,12,9,-1,-1,4,4,2,-1,-1
4,12,9,-1,-1,4,4,3,-1,-1
4,12,9,-1,-1,4,4,4,-1,-1
4,-1,5,2,-1,1,-1,3,1,-1
4,-1,5,2,-1,1,-1,3,2,-1
4,-1,5,2,-1,1,-1,4,1,-1
4,-1,5,2,-1,1,-1,4,2,-1
5,14,10,-1,-1,6,3,1,-1,-1
5,14,10,-1,-1,6,3,2,-1,-1
5,14,10,-1,-1,6,4,1,-1,-1
5,14,10,-1,-1,6,4,2,-1,-1
5,14,10,-1,-1,6,3,1,-1,-1
5,14,10,-1,-1,6,3,2,-1,-1
5,14,10,-1,-1,6,4,1,-1,-1
5,14,10,-1,-1,6,4,2,-1,-1
5,14,10,-1,-1,5,4,2,-1,-1
5,14,10,-1,-1,5,4,3,-1,-1
5,-1,7,3,-1,2,-1,3,1,-1
5,-1,7,3,-1,2,-1,3,2,-1
5,-1,7,3,-1,2,-1,4,1,-1
5,-1,7,3,-1,2,-1,4,2,-1
5,-1,7,3,-1,2,-1,3,1,-1
5,-1,7,3,-1,2,-1,3,2,-1
5,-1,7,3,-1,2,-1,4,1,-1
5,-1,7,3,-1,2,-1,4,2,-1
5,-1,7,3,-1,1,-1,4,2,-1
5,-1,7,3,-1,1,-1,4,3,-1
6,16,12,-1,-1,7,3,1,-1,-1
6,16,12,-1,-1,7,3,2,-1,-1
6,16,12,-1,-1,7,4,1,-1,-1
6,16,12,-1,-1,7,4,2,-1,-1
6,16,12,-1,-1,7,3,1,-1,-1
6,16,12,-1,-1,7,3,2,-1,-1
6,16,12,-1,-1,7,4,1,-1,-1
6,16,12,-1,-1,7,4,2,-1,-1
6,-1,9,5,-1,3,-1,3,1,-1
6,-1,9,5,-1,3,-1,3,2,-1
6,-1,9,5,-1,3,-1,4,1,-1
6,-1,9,5,-1,3,-1,4,2,-1
6,-1,9,5,-1,3,-1,3,1,-1
6,-1,9,5,-1,3,-1,3,2,-1
6,-1,9,5,-1,3,-1,4,1,-1
6,-1,9,5,-1,3,-1,4,2,-1
7,17,14,-1,-1,8,3,1,-1,-1
7,17,14,-1,-1,8,3,2,-1,-1
7,17,14,-1,-1,8,4,1,-1,-1
7,17,14,-1,-1,8,4,2,-1,-1
7,17,14,-1,-1,7,4,2,-1,-1
7,17,14,-1,-1,7,4,3,-1,-1
7,17,14,-1,-1,7,4,4,-1,-1
7,-1,-1,3,0,0,-1,-1,3,0
7,-1,-1,3,0,0,-1,-1,4,0
7,-1,10,7,-1,4,-1,3,1,-1
7,-1,10,7,-1,4,-1,3,2,-1
7,-1,10,7,-1,4,-1,4,1,-1
7,-1,10,7,-1,4,-1,4,2,-1
7,-1,10,7,-1,3,-1,4,2,-1
7,-1,10,7,-1,3,-1,4,3,-1
7,-1,10,7,-1,3,-1,4,4,-1
8,19,15,-1,-1,9,3,1,-1,-1
8,19,15,-1,-1,9,3,2,-1,-1
8,19,15,-1,-1,9,4,1,-1,-1
8,19,15,-1,-1,9,4,2,-1,-1
8,19,15,-1,-1,9,3,1,-1,-1
8,19,15,-1,-1,9,3,2,-1,-1
8,19,15,-1,-1,9,4,1,-1,-1
8,19,15,-1,-1,9,4,2,-1,-1
8,19,15,-1,-1,8,4,2,-1,-1
8,19,15,-1,-1,8,4,3,-1,-1
8,-1,-1,5,1,1,-1,-1,3,1
8,-1,-1,5,1,1,-1,-1,4,1
8,-1,-1,5,1,1,-1,-1,3,1
8,-1,-1,5,1,1,-1,-1,4,1
8,-1,12,8,-1,5,-1,3,1,-1
8,-1,12,8,-1,5,-1,3,2,-1
8,-1,12,8,-1,5,-1,4,1,-1
8,-1,12,8,-1,5,-1,4,2,-1
8,-1,12,8,-1,5,-1,3,1,-1
8,-1,12,8,-1,5,-1,3,2,-1
8,-1,12,8,-1,5,-1,4,1,-1
8,-1,12,8,-1,5,-1,4,2,-1
8,-1,12,8,-1,4,-1,4,2,-1
8,-1,12,8,-1,4,-1,4,3,-1
9,21,17,-1,-1,10,3,1,-1,-1
9,21,17,-1,-1,10,3,2,-1,-1
9,21,17,-1,-1,10,4,1,-1,-1
9,21,17,-1,-1,10,4,2,-1,-1
9,21,17,-1,-1,10,3,1,-1,-1
9,21,17,-1,-1,10,3,2,-1,-1
9,21,17,-1,-1,10,4,1,-1,-1
9,21,17,-1,-1,10,4,2,-1,-1
9,21,17,-1,-1,9,4,2,-1,-1
9,21,17,-1,-1,9,4,3,-1,-1
9,21,17,-1,-1,9,4,4,-1,-1
9,-1,14,10,-1,6,-1,3,1,-1
9,-1,14,10,-1,6,-1,3,2,-1
9,-1,14,10,-1,6,-1,4,1,-1
9,-1,14,10,-1,6,-1,4,2,-1
9,-1,14,10,-1,6,-1,3,1,-1
9,-1,14,10,-1,6,-1,3,2,-1
9,-1,14,10,-1,6,-1,4,1,-1
9,-1,14,10,-1,6,-1,4,2,-1
9,-1,14,10,-1,5,-1,4,2,-1
9,-1,14,10,-1,5,-1,4,3,-1
9,-1,14,10,-1,5,-1,4,4,-1
9,-1,-1,7,3,2,-1,-1,3,1
9,-1,-1,7,3,2,-1,-1,3,2
9,-1,-1,7,3,2,-1,-1,4,1
9,-1,-1,7,3,2,-1,-1,4,2
9,-1,-1,7,3,2,-1,-1,3,1
9,-1,-1,7,3,2,-1,-1,3,2
9,-1,-1,7,3,2,-1,-1,4,1
9,-1,-1,7,3,2,-1,-1,4,2
9,-1,-1,7,3,1,-1,-1,4,2
9,-1,-1,7,3,1,-1,-1,4,3
10,22,19,-1,-1,11,3,1,-1,-1
10,22,19,-1,-1,11,3,2,-1,-1
10,22,19,-1,-1,11,4,1,-1,-1
10,22,19,-1,-1,11,4,2,-1,-1
10,22,19,-1,-1,10,4,2,-1,-1
10,22,19,-1,-1,10,4,3,-1,-1
10,22,19,-1,-1,10,4,4,-1,-1
10,-1,15,12,-1,7,-1,3,1,-1
10,-1,15,12,-1,7,-1,3,2,-1
10,-1,15,12,-1,7,-1,4,1,-1
10,-1,15,12,-1,7,-1,4,2,-1
10,-1,15,12,-1,6,-1,4,2,-1
10,-1,15,12,-1,6,-1,4,3,-1
10,-1,15,12,-1,6,-1,4,4,-1
10,-1,-1,8,5,3,-1,-1,3,1
10,-1,-1,8,5,3,-1,-1,3,2
10,-1,-1,8,5,3,-1,-1,4,1
10,-1,-1,8,5,3,-1,-1,4,2
10,-1,-1,8,5,2,-1,-1,4,2
10,-1,-1,8,5,2,-1,-1,4,3
10,-1,-1,8,5,2,-1,-1,4,4
11,24,21,-1,-1,12,3,1,-1,-1
11,24,21,-1,-1,12,3,2,-1,-1
11,24,21,-1,-1,12,4,1,-1,-1
11,24,21,-1,-1,12,4,2,-1,-1
11,24,21,-1,-1,11,4,2,-1,-1
11,24,21,-1,-1,11,4,3,-1,-1
11,24,21,-1,-1,11,4,4,-1,-1
11,-1,17,14,-1,8,-1,3,1,-1
11,-1,17,14,-1,8,-1,3,2,-1
11,-1,17,14,-1,8,-1,4,1,-1
11,-1,17,14,-1,8,-1,4,2,-1
11,-1,17,14,-1,7,-1,4,2,-1
11,-1,17,14,-1,7,-1,4,3,-1
11,-1,17,14,-1,7,-1,4,4,-1
11,-1,-1,10,7,4,-1,-1,3,1
11,-1,-1,10,7,4,-1,-1,3,2
11,-1,-1,10,7,4,-1,-1,4,1
11,-1,-1,10,7,4,-1,-1,4,2
11,-1,-1,10,7,3,-1,-1,4,2
11,-1,-1,10,7,3,-1,-1,4,3
11,-1,-1,10,7,3,-1,-1,4,4
12,9,10,-1,-1,5,1,2,-1,-1
12,9,10,-1,-1,5,1,3,-1,-1
12,9,10,-1,-1,5,2,2,-1,-1
12,9,10,-1,-1,5,2,3,-1,-1
12,9,10,-1,-1,4,2,3,-1,-1
12,9,10,-1,-1,4,2,4,-1,-1
12,9,10,-1,-1,4,3,3,-1,-1
12,9,10,-1,-1,4,3,4,-1,-1
12,9,10,-1,-1,4,4,3,-1,-1
12,9,10,-1,-1,4,4,4,-1,-1
12,9,10,-1,-1,3,3,4,-1,-1
12,9,10,-1,-1,3,4,4,-1,-1
12,-1,2,3,-1,1,-1,1,2,-1
12,-1,2,3,-1,1,-1,1,3,-1
12,-1,2,3,-1,1,-1,2,2,-1
12,-1,2,3,-1,1,-1,2,3,-1
13,10,12,-1,-1,6,1,2,-1,-1
13,10,12,-1,-1,6,1,3,-1,-1
13,10,12,-1,-1,6,1,4,-1,-1
13,10,12,-1,-1,6,2,2,-1,-1
13,10,12,-1,-1,6,2,3,-1,-1
13,10,12,-1,-1,6,2,4,-1,-1
13,10,12,-1,-1,5,2,3,-1,-1
13,10,12,-1,-1,5,2,4,-1,-1
13,10,12,-1,-1,5,3,3,-1,-1
13,10,12,-1,-1,5,3,4,-1,-1
13,10,12,-1,-1,4,3,4,-1,-1
13,10,12,-1,-1,4,4,4,-1,-1
13,-1,3,5,-1,2,-1,1,2,-1
