sound_num,pitch,string,position,finger
0,60,g,1,3
0,64,d,1,1
1,62,g,1,4
1,65,d,1,2
2,64,g,3,3
2,67,d,3,1
3,65,d,1,2
3,69,a,1,0
4,67,d,1,3
4,71,a,1,1
5,69,d,1,4
5,72,a,1,2
6,71,d,3,3
6,74,a,3,1
7,72,a,1,2
7,76,e,1,0
8,74,a,1,3
8,77,e,1,1
9,76,a,1,4
9,79,e,1,2
10,77,a,3,3
10,81,e,3,1
11,79,a,3,4
11,83,e,3,2
12,64,d,1,1
12,72,a,1,2
13,65,d,1,2
13,74,a,1,3
14,67,d,1,3
14,76,a,1,4
15,69,a,1,0
15,77,e,1,1
16,71,a,1,1
16,79,e,1,2
17,72,a,1,2
17,81,e,1,3
18,74,a,1,3
18,83,e,1,4
19,76,a,3,2
19,84,e,3,3
