sound_num,pitch,string,position,finger
0,71,a,1,1
1,83,e,1,4
2,80,e,1,2
3,81,e,1,3
4,78,e,1,1
5,79,e,1,2
6,77,e,1,1
7,78,e,1,1
8,81,e,1,3
9,79,e,1,2
10,77,e,1,1
11,78,e,1,1
12,75,a,1,3
13,76,a,1,4
14,74,a,1,3
15,75,a,1,3
16,78,e,1,1
17,76,a,1,4
18,74,a,1,3
19,75,a,1,3
20,71,a,1,1
21,72,a,1,2
22,70,a,1,1
23,71,a,1,1
24,74,a,1,3
25,72,a,1,2
26,70,a,1,1
27,71,a,1,1
28,74,a,1,3
29,72,a,1,2
30,70,a,1,1
31,71,a,1,1
32,75,a,1,3
33,73,a,1,2
34,70,a,1,1
35,71,a,1,1
36,75,a,1,3
37,73,a,1,2
38,70,a,1,1
39,71,a,1,1
40,81,e,1,3
41,81,e,1,3
42,80,e,1,2
43,78,e,1,1
44,76,a,1,4
45,75,a,1,3
46,73,a,1,2
47,71,a,1,1
48,70,a,1,1
49,69,d,1,4
50,66,d,1,2
51,61,g,1,3
52,63,d,1,1
54,83,d,12,1
54,83,e,1,4
55,83,e,1,4
56,83,e,1,4
57,87,e,4,3
58,85,e,3,3
59,83,e,1,4
60,83,e,1,4
61,80,e,1,2
62,80,e,1,2
63,80,e,1,2
64,83,e,1,4
65,81,e,1,3
66,80,e,1,2
67,80,e,1,2
68,80,e,1,2
69,80,e,1,2
70,80,e,1,2
71,80,e,1,2
72,78,e,1,1
73,81,e,1,3
74,80,e,1,2
75,78,e,1,1
76,85,e,3,3
77,83,e,1,4
78,81,e,1,3
79,80,e,1,2
80,78,e,1,1
81,80,e,1,2
82,80,e,1,2
83,80,e,1,2
84,80,e,1,2
85,86,e,3,4
86,85,e,3,3
87,85,e,3,3
88,80,e,1,2
89,83,e,1,4
90,81,e,1,3
91,81,e,1,3
92,78,e,1,1
93,85,e,3,3
94,85,e,3,3
95,83,e,1,4
96,83,e,1,4
97,81,e,1,3
98,80,e,1,2
99,81,e,1,3
100,82,e,1,3
101,83,e,1,4
102,84,e,3,3
103,85,e,3,3
104,85,e,3,3
105,87,e,4,3
106,80,e,1,2
107,88,e,5,3
108,88,e,5,3
109,92,e,7,3
110,90,e,7,2
111,88,e,5,3
112,87,e,5,3
113,85,e,3,3
115,81,d,11,1
115,81,e,1,3
116,78,e,1,1
117,75,a,1,3
118,83,e,1,4
119,80,e,1,2
120,76,a,1,4
121,76,a,1,4
122,76,a,1,4
123,75,a,1,3
124,76,a,1,4
125,76,a,1,4
126,71,a,1,1
127,68,d,1,3
128,68,d,1,3
129,66,d,1,2
130,76,a,1,4
131,75,a,1,3
132,73,a,1,2
133,71,a,1,1
134,81,e,1,3
135,78,e,1,1
136,75,a,1,3
138,81,d,11,1
138,81,e,1,3
139,80,e,1,2
140,80,e,1,2
141,78,e,1,1
142,77,e,1,1
143,78,e,1,1
144,88,e,5,3
145,66,d,1,2
146,66,d,1,2
147,66,d,1,2
148,68,d,1,3
149,69,d,1,4
150,68,d,1,3
151,66,d,1,2
152,68,d,1,3
153,71,a,1,1
154,69,d,1,4
155,66,d,1,2
156,64,d,1,1
157,64,d,1,1
158,64,d,1,1
159,64,d,1,1
160,67,d,1,3
161,66,d,1,2
162,64,d,1,1
163,64,d,1,1
164,64,d,1,1
165,64,d,1,1
166,64,d,1,1
167,67,d,1,3
168,66,d,1,2
169,64,d,1,1
170,63,d,1,1
171,66,d,1,2
172,69,d,1,4
173,72,a,1,2
174,71,a,1,1
175,69,d,1,4
176,78,e,1,1
177,76,a,1,4
178,75,a,1,3
179,84,e,3,3
180,83,e,1,4
181,81,e,1,3
182,79,e,1,2
183,78,e,1,1
184,76,a,1,4
185,75,a,1,3
186,72,a,1,2
187,71,a,1,1
188,69,d,1,4
189,67,d,1,3
190,66,d,1,2
191,64,d,1,1
192,67,d,1,3
193,66,d,1,2
194,64,d,1,1
195,71,a,1,1
196,67,d,1,3
197,64,d,1,1
198,59,g,1,2
200,79,e,2,1
200,79,e,1,2
201,78,e,1,1
202,76,a,1,4
203,83,e,1,4
204,79,e,1,2
205,76,a,1,4
206,71,a,1,1
207,72,a,1,2
208,72,a,1,2
209,71,a,1,1
210,69,d,1,4
211,78,e,1,1
212,76,a,1,4
213,75,a,1,3
214,81,e,1,3
215,79,e,1,2
216,78,e,1,1
217,84,e,3,3
218,83,e,1,4
219,81,e,1,3
220,79,e,1,2
221,78,e,1,1
222,76,a,1,4
223,75,a,1,3
224,72,a,1,2
225,71,a,1,1
226,69,d,1,4
227,67,d,1,3
228,66,d,1,2
229,64,d,1,1
230,67,d,1,3
231,66,d,1,2
232,64,d,1,1
233,71,a,1,1
234,68,d,1,3
235,62,g,1,4
236,59,g,1,2
237,60,g,1,3
238,71,a,1,1
239,69,d,1,4
240,68,d,1,3
241,74,a,1,3
242,71,a,1,1
243,68,d,1,3
244,64,d,1,1
245,72,a,1,2
246,69,d,1,4
247,71,a,1,1
248,72,a,1,2
249,71,a,1,1
250,69,d,1,4
251,76,a,1,4
252,73,a,1,2
253,67,d,1,3
254,64,d,1,1
255,63,d,1,1
256,71,a,1,1
257,73,a,1,2
258,75,a,1,3
259,73,a,1,2
260,71,a,1,1
261,81,e,1,3
262,78,e,1,1
263,75,a,1,3
264,71,a,1,1
265,83,e,1,4
266,76,a,1,4
267,79,e,1,2
268,83,e,1,4
269,88,e,5,3
270,83,e,1,4
271,79,e,1,2
272,78,e,1,1
273,81,e,1,3
274,86,e,3,4
275,84,e,3,3
276,79,e,1,2
277,76,a,1,4
278,74,a,1,3
279,77,e,1,1
280,83,e,1,4
281,81,e,1,3
282,76,a,1,4
283,72,a,1,2
284,71,a,1,1
285,74,a,1,3
286,79,e,1,2
287,78,e,1,1
288,72,a,1,2
289,69,d,1,4
290,67,d,1,3
291,70,a,1,1
292,76,a,1,4
293,74,a,1,3
294,69,d,1,4
295,66,d,1,2
296,62,g,1,4
297,66,d,1,2
298,69,d,1,4
299,71,a,1,1
300,69,d,1,4
301,71,a,1,1
302,75,a,1,3
303,71,a,1,1
304,75,a,1,3
305,78,e,1,1
306,74,a,1,3
307,78,e,1,1
308,81,e,1,3
309,79,e,1,2
310,78,e,1,1
311,79,e,1,2
312,83,e,1,4
313,79,e,1,2
314,76,a,1,4
315,79,e,1,2
316,83,e,1,4
317,88,e,5,3
318,83,e,1,4
319,79,e,1,2
320,78,e,1,1
321,81,e,1,3
322,86,e,3,4
323,84,e,3,3
324,79,e,1,2
325,76,a,1,4
326,74,a,1,3
327,77,e,1,1
328,83,e,1,4
329,81,e,1,3
330,76,a,1,4
331,72,a,1,2
332,71,a,1,1
333,74,a,1,3
334,79,e,1,2
335,78,e,1,1
336,72,a,1,2
337,69,d,1,4
338,67,d,1,3
339,70,a,1,1
340,76,a,1,4
341,74,a,1,3
342,69,d,1,4
343,66,d,1,2
344,62,g,1,4
345,66,d,1,2
346,69,d,1,4
347,71,a,1,1
348,69,d,1,4
349,71,a,1,1
350,75,a,1,3
351,71,a,1,1
352,75,a,1,3
353,78,e,1,1
354,74,a,1,3
355,78,e,1,1
356,81,e,1,3
357,79,e,1,2
358,78,e,1,1
359,79,e,1,2
360,83,e,1,4
361,81,e,1,3
362,79,e,1,2
363,78,e,1,1
364,76,a,1,4
365,74,a,1,3
366,77,e,1,1
367,76,a,1,4
368,74,a,1,3
369,72,a,1,2
370,71,a,1,1
371,69,d,1,4
372,64,d,1,1
373,69,d,1,4
374,72,a,1,2
375,76,a,1,4
376,81,e,1,3
377,81,e,1,3
378,79,e,1,2
379,69,d,1,4
380,72,a,1,2
381,76,a,1,4
382,78,e,1,1
383,81,e,1,3
384,84,e,3,3
385,84,e,3,3
386,83,e,1,4
387,60,g,1,3
388,64,d,1,1
389,69,d,1,4
390,72,a,1,2
391,76,a,1,4
392,81,e,1,3
393,81,e,1,3
394,79,e,1,2
395,69,d,1,4
396,72,a,1,2
397,76,a,1,4
398,78,e,1,1
399,81,e,1,3
400,84,e,3,3
401,84,e,3,3
402,83,e,1,4
403,71,a,1,1
404,74,a,1,3
405,76,a,1,4
406,80,e,1,2
407,83,e,1,4
408,86,e,3,4
409,86,e,3,4
410,84,e,3,3
411,64,d,1,1
412,71,a,1,1
413,74,a,1,3
414,76,a,1,4
415,80,e,1,2
416,83,e,1,4
417,83,e,1,4
418,84,e,3,3
419,72,a,1,2
420,84,e,3,3
421,87,e,4,3
422,75,a,1,3
423,87,e,5,3
424,88,e,5,3
425,76,a,1,4
426,88,e,5,3
427,85,e,3,3
428,82,e,1,3
429,58,g,1,2
430,57,g,1,1
431,58,g,1,2
432,59,g,1,2
433,58,g,1,2
434,59,g,1,2
435,64,d,1,1
436,63,d,1,1
437,64,d,1,1
438,66,d,1,2
439,64,d,1,1
440,66,d,1,2
441,67,d,1,3
442,66,d,1,2
443,67,d,1,3
444,66,d,1,2
445,63,d,1,1
446,59,g,1,2
447,59,g,1,2
448,59,g,1,2
449,59,g,1,2
450,66,d,1,2
451,63,d,1,1
452,59,g,1,2
453,59,g,1,2
